"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"1169","NHL_Colorado_Arizona_20110126",20110126,"Colorado","Arizona",2,5,0.4375,187.125,-223.375,-146.888888888889,128
"1170","NHL_Calgary_StLouis_20110126",20110126,"Calgary","StLouis",4,1,0.4375,217.25,-255.25,-134.111111111111,115.222222222222
"1171","NHL_LosAngeles_SanJose_20110126",20110126,"LosAngeles","SanJose",3,2,0.4375,235.125,-276.125,-114.777777777778,8.22222222222222
"1369","NHL_TeamStaal_TeamLidstrom_20110130",20110130,"TeamStaal","TeamLidstrom",10,11,1,NA,NA,NA,NA
"1398","NHL_Toronto_Florida_20110201",20110201,"Toronto","Florida",4,3,0.4375,230,-269,-130.666666666667,112.777777777778
"1399","NHL_NewJersey_Ottawa_20110201",20110201,"NewJersey","Ottawa",2,1,0.4375,194.75,-229.625,-163.444444444444,145.555555555556
"1400","NHL_Carolina_Boston_20110201",20110201,"Carolina","Boston",2,3,34.6875,-158.375,112.375,-36.6666666666667,-114
"1401","NHL_Winnipeg_NYIslanders_20110201",20110201,"Winnipeg","NYIslanders",1,4,0.4375,163.375,-184.625,-171.888888888889,153.666666666667
"1402","NHL_TampaBay_Philadelphia_20110201",20110201,"TampaBay","Philadelphia",4,0,35.0625,-228.5,180.125,9.33333333333333,-115.555555555556
"1403","NHL_NYRangers_Pittsburgh_20110201",20110201,"NYRangers","Pittsburgh",3,4,0.4375,225,-262.125,-131.333333333333,113.444444444444
"1404","NHL_Washington_Montreal_20110201",20110201,"Washington","Montreal",2,3,0.4375,180.125,-211.25,-169.555555555556,151.444444444444
"1405","NHL_Nashville_Calgary_20110201",20110201,"Nashville","Calgary",2,3,0.4375,225.625,-261.625,-133.333333333333,115.444444444444
"1406","NHL_Minnesota_LosAngeles_20110201",20110201,"Minnesota","LosAngeles",1,0,33.5625,48.25,-96.5,-85.6666666666667,-109.555555555556
"1407","NHL_Dallas_Vancouver_20110201",20110201,"Dallas","Vancouver",1,4,35.4375,-296,249.5,-58.8888888888889,-114
"1408","NHL_SanJose_Arizona_20110201",20110201,"SanJose","Arizona",5,3,0.4375,190.625,-225.375,-151.666666666667,133.666666666667
"1445","NHL_Ottawa_Detroit_20110202",20110202,"Ottawa","Detroit",5,7,31.5833333333333,-193,168.428571428571,159,-179.888888888889
"1446","NHL_Pittsburgh_NYIslanders_20110202",20110202,"Pittsburgh","NYIslanders",3,0,0.583333333333333,150.6,-161,-197.5,171.75
"1447","NHL_Montreal_Florida_20110202",20110202,"Montreal","Florida",3,2,0.4375,194.5,-226.625,-152.444444444444,134.333333333333
"1448","NHL_Arizona_Vancouver_20110202",20110202,"Arizona","Vancouver",0,6,40.2857142857143,-249.428571428571,214.857142857143,120.5,-138
"1449","NHL_Edmonton_LosAngeles_20110202",20110202,"Edmonton","LosAngeles",1,3,23.4375,-240.571428571429,203.571428571429,123.555555555556,-141.333333333333
"1493","NHL_Boston_Dallas_20110203",20110203,"Boston","Dallas",6,3,0.4375,180,-211.428571428571,-166.222222222222,148.222222222222
"1494","NHL_Toronto_Carolina_20110203",20110203,"Toronto","Carolina",3,0,24.0625,-293.571428571429,247.8,-82.2222222222222,-112.888888888889
"1495","NHL_NYRangers_NewJersey_20110203",20110203,"NYRangers","NewJersey",2,3,0.714285714285714,206.428571428571,-241.25,-147.333333333333,129.555555555556
"1496","NHL_Philadelphia_Nashville_20110203",20110203,"Philadelphia","Nashville",3,2,0.4375,162.625,-187.25,-188.333333333333,164.444444444444
"1497","NHL_Winnipeg_Calgary_20110203",20110203,"Winnipeg","Calgary",2,4,0.4375,238.125,-281,-117.666666666667,55.5555555555556
"1498","NHL_Colorado_Minnesota_20110203",20110203,"Colorado","Minnesota",3,4,0.714285714285714,215.571428571429,-251.875,-134.777777777778,117
"1523","NHL_Pittsburgh_Buffalo_20110204",20110204,"Pittsburgh","Buffalo",3,2,0.4375,202.875,-237.75,-148.111111111111,130.333333333333
"1524","NHL_NewJersey_Florida_20110204",20110204,"NewJersey","Florida",3,4,0.714285714285714,217.428571428571,-253,-138.333333333333,120.375
"1525","NHL_Detroit_Columbus_20110204",20110204,"Detroit","Columbus",0,3,0.714285714285714,148.428571428571,-164.571428571429,-201,172.555555555556
"1526","NHL_StLouis_Edmonton_20110204",20110204,"StLouis","Edmonton",5,3,1.08333333333333,155.5,-173.375,-197.777777777778,170
"1527","NHL_Vancouver_Chicago_20110204",20110204,"Vancouver","Chicago",4,3,1.08333333333333,202.166666666667,-237.833333333333,-152.555555555556,134.555555555556
"1613","NHL_Boston_SanJose_20110205",20110205,"Boston","SanJose",0,2,0.4375,216.125,-249.142857142857,-135,117.222222222222
"1614","NHL_Montreal_NYRangers_20110205",20110205,"Montreal","NYRangers",2,0,0.714285714285714,229,-270.833333333333,-129.222222222222,110.444444444444
"1615","NHL_Colorado_Anaheim_20110205",20110205,"Colorado","Anaheim",0,3,0.714285714285714,203.714285714286,-238.5,-143.777777777778,126
