missing,Date,FighterName,OpponentName,wager_A,wager_B,opener_A,opener_B,bet365_A,bet365_B,888sport_A,888sport_B,unibet_A,unibet_B,betway_A,betway_B,FighterOpener,Opponent,FighterResult,Decision,Rnd,Time,Event,OpponentID,FighterID,SDBL/A_Fighter,SDHL/A_Fighter,SDLL/A_Fighter,TSL_Fighter,TSA_Fighter,SSL_Fighter,SSA_Fighter,TSL-TSA_Fighter,KD_Fighter,%BODY_Fighter,%HEAD_Fighter,%LEG_Fighter,SCBL_Fighter,SCBA_Fighter,SCHL_Fighter,SCHA_Fighter,SCLL_Fighter,SCLA_Fighter,RV_Fighter,SR_Fighter,TDL_Fighter,TDA_Fighter,TDS_Fighter,TK ACC_Fighter,SGBL_Fighter,SGBA_Fighter,SGHL_Fighter,SGHA_Fighter,SGLL_Fighter,SGLA_Fighter,AD_Fighter,ADTB_Fighter,ADHG_Fighter,ADTM_Fighter,ADTS_Fighter,SM_Fighter,SDBL_Fighter,SDBA_Fighter,SDHL_Fighter,SDHA_Fighter,SDLL_Fighter,SDLA_Fighter,SDBL/A_Opponent,SDHL/A_Opponent,SDLL/A_Opponent,TSL_Opponent,TSA_Opponent,SSL_Opponent,SSA_Opponent,TSL-TSA_Opponent,KD_Opponent,%BODY_Opponent,%HEAD_Opponent,%LEG_Opponent,SCBL_Opponent,SCBA_Opponent,SCHL_Opponent,SCHA_Opponent,SCLL_Opponent,SCLA_Opponent,RV_Opponent,SR_Opponent,TDL_Opponent,TDA_Opponent,TDS_Opponent,TK ACC_Opponent,SGBL_Opponent,SGBA_Opponent,SGHL_Opponent,SGHA_Opponent,SGLL_Opponent,SGLA_Opponent,AD_Opponent,ADTB_Opponent,ADHG_Opponent,ADTM_Opponent,ADTS_Opponent,SM_Opponent,SDBL_Opponent,SDBA_Opponent,SDHL_Opponent,SDHA_Opponent,SDLL_Opponent,SDLA_Opponent
False,2020-06-27,jason witt,takashi sato,-,-,-,-,+200,-250,+215,-278,-,-,+220,-275,,Takashi Sato,L,KO/TKO,1,0:48,UFC Fight Night: Poirier vs. Hooker,4355731/takashi-sato,3913466/jason-witt,1/2,0/2,1/1,2.0,5.0,2.0,5.0,0.4,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0/0,3/5,0/0,18.0,21.0,18.0,21.0,0.8571,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
False,2020-06-27,kyle daukaus,brendan allen,53%,47%,+185,-215,+250,-333,+235,-305,-,-,+230,-300,0.3395311236863379,Brendan Allen,L,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Hooker,4025699/brendan-allen,4329444/kyle-daukaus,1/2,16/31,2/2,92.0,127.0,34.0,58.0,0.7243999999999999,0.0,0.6,0.57,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.6,1.0,1.0,12.0,19.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,16.0,31.0,2.0,2.0,8/9,4/16,1/1,79.0,109.0,41.0,66.0,0.7248,1.0,0.9,0.56,1.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,36.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,8.0,9.0,4.0,16.0,1.0,1.0
False,2020-06-27,gian villante,maurice greene,60%,40%,+185,-220,+225,-275,+200,-250,-,-,+200,-250,0.337909186906019,Maurice Greene,L,Submission,3,3:44,UFC Fight Night: Poirier vs. Hooker,3154884/maurice-greene,2552660/gian-villante,10/15,15/34,26/30,91.0,126.0,72.0,105.0,0.7222,1.0,0.69,0.59,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,15.0,15.0,34.0,26.0,30.0,11/18,24/87,27/31,64.0,139.0,63.0,137.0,0.4604,0.0,0.63,0.28,0.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,18.0,24.0,87.0,27.0,31.0
False,2020-06-27,mickey gall,mike perry,55%,45%,+245,-285,+250,-333,+225,-286,-,-,+220,-333,0.28138132651196784,Mike Perry,L,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Hooker,4038110/mike-perry,3960470/mickey-gall,7/8,37/82,7/7,59.0,111.0,55.0,106.0,0.5315,0.0,0.89,0.44,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,37.0,82.0,7.0,7.0,12/18,29/72,10/10,103.0,158.0,76.0,131.0,0.6518999999999999,1.0,0.7,0.5,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,25.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,12.0,18.0,29.0,72.0,10.0,10.0
False,2020-06-27,dan hooker,dustin poirier,52%,48%,+170,-200,+200,-250,+185,-235,-,-,+175,-225,0.35714285714285715,Dustin Poirier,L,Decision - Unanimous,5,5:00,UFC Fight Night: Poirier vs. Hooker,2506549/dustin-poirier,3109135/dan-hooker,32/48,83/158,21/23,182.0,283.0,155.0,253.0,0.6431,0.0,0.68,0.55,0.91,4.0,5.0,8.0,11.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.44,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,83.0,158.0,21.0,23.0,17/21,97/165,2/2,208.0,289.0,153.0,231.0,0.7197,0.0,0.83,0.64,1.0,2.0,2.0,18.0,20.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.14,1.0,1.0,16.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,17.0,21.0,97.0,165.0,2.0,2.0
False,2020-07-11,davey grant,martin day,54%,46%,+147,-172,+110,-138,+130,-162,-,-,+140,-175,0.39033350553929164,Martin Day,W,KO/TKO,3,2:38,UFC 251: Usman vs. Masvidal,4038127/martin-day,3070984/davey-grant,17/22,44/138,8/9,87.0,191.0,74.0,177.0,0.45549999999999996,1.0,0.79,0.33,0.89,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,22.0,44.0,138.0,8.0,9.0,15/24,43/128,2/3,69.0,168.0,62.0,160.0,0.4107,1.0,0.62,0.34,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,43.0,128.0,2.0,3.0
False,2020-07-11,vanessa melo,karol rosa,38%,62%,+197,-232,+240,-300,+215,-278,-,-,+200,-250,0.32515866175664027,Karol Rosa,L,Decision - Unanimous,3,5:00,UFC 251: Usman vs. Masvidal,4292349/karol-rosa,3097030/vanessa-melo,4/9,21/102,18/22,78.0,168.0,45.0,135.0,0.4643,0.0,0.5,0.21,0.82,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,21.0,102.0,18.0,22.0,10/15,50/131,27/32,177.0,289.0,120.0,228.0,0.6125,0.0,0.69,0.46,0.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,32.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,15.0,50.0,131.0,27.0,32.0
False,2020-07-11,zhalgas zhumagulov,raulian paiva,52%,48%,+160,-185,+140,-170,+123,-155,-,-,+130,-175,0.3720626631853786,Raulian Paiva,L,Decision - Unanimous,3,5:00,UFC 251: Usman vs. Masvidal,4372195/raulian-paiva,4321051/zhalgas-zhumagulov,16/24,18/58,30/33,73.0,126.0,66.0,119.0,0.5794,0.0,0.68,0.31,0.91,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.18,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,18.0,58.0,30.0,33.0,21/30,14/70,16/19,56.0,125.0,52.0,121.0,0.44799999999999995,0.0,0.71,0.2,0.84,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,14.0,70.0,16.0,19.0
False,2020-07-11,maxim grishin,marcin tybura,48%,52%,-108,-112,+110,-138,+111,-137,-,-,-105,-115,0.4956702459300312,Marcin Tybura,L,Decision - Unanimous,3,5:00,UFC 251: Usman vs. Masvidal,3093559/marcin-tybura,2558492/maxim-grishin,4/5,5/15,5/7,54.0,71.0,18.0,32.0,0.7606,0.0,0.8,0.45,0.71,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,15.0,5.0,7.0,4/8,6/22,4/7,70.0,119.0,24.0,52.0,0.5882000000000001,0.0,0.56,0.42,0.57,1.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.43,0.0,0.0,4.0,4.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,4.0,8.0,6.0,22.0,4.0,7.0
False,2020-07-11,roman bogatov,leonardo santos,53%,47%,+155,-180,+163,-188,+147,-186,-,-,+150,-188,0.37889039242219213,Leonardo Santos,L,Decision - Unanimous,3,5:00,UFC 251: Usman vs. Masvidal,2500425/leonardo-santos,4394752/roman-bogatov,14/22,17/68,6/6,81.0,155.0,50.0,117.0,0.5226,0.0,0.69,0.29,1.0,5.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.09,1.0,2.0,6.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,22.0,17.0,68.0,6.0,6.0,5/8,33/77,4/4,116.0,181.0,66.0,119.0,0.6409,0.0,0.67,0.53,1.0,1.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,14.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,33.0,77.0,4.0,4.0
False,2020-07-11,danny henry,makwan amirkhani,45%,55%,+165,-190,+180,-220,+155,-190,-,-,+175,-225,0.36546943919344677,Makwan Amirkhani,L,Submission,1,3:15,UFC 251: Usman vs. Masvidal,3162105/makwan-amirkhani,4237147/danny-henry,3/7,1/6,2/3,6.0,16.0,6.0,16.0,0.375,0.0,0.43,0.17,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,6.0,2.0,3.0,1/1,1/5,0/0,2.0,6.0,2.0,6.0,0.3333,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0
False,2020-07-11,muslim salikhov,elizeu zaleski dos santos,46%,54%,-115,-105,-138,+110,-143,+115,-,-,-138,+110,0.5108342361863488,Elizeu Zaleski dos Santos,W,Decision - Split,3,5:00,UFC 251: Usman vs. Masvidal,3039886/elizeu-zaleski-dos-santos,3132513/muslim-salikhov,6/12,23/64,9/10,40.0,88.0,40.0,88.0,0.4545,0.0,0.57,0.36,0.9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,23.0,64.0,9.0,10.0,9/22,15/88,11/14,46.0,138.0,46.0,138.0,0.3333,0.0,0.44,0.24,0.8,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,22.0,15.0,88.0,11.0,14.0
False,2020-07-11,jiri prochazka,volkan oezdemir,49%,51%,+134,-154,+170,-200,+138,-175,-,-,+120,-150,0.41343837489419877,Volkan Oezdemir,W,KO/TKO,2,0:49,UFC 251: Usman vs. Masvidal,3110836/volkan-oezdemir,3156612/jiri-prochazka,3/5,29/67,1/1,33.0,73.0,33.0,73.0,0.4521,1.0,0.6,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,29.0,67.0,1.0,1.0,3/6,30/76,8/10,44.0,95.0,41.0,92.0,0.4632,0.0,0.5,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,30.0,76.0,8.0,10.0
False,2020-07-11,paige vanzant,amanda ribas,60%,40%,+600,-900,+550,-800,+465,-670,-,-,+450,-833,0.136986301369863,Amanda Ribas,L,Submission,1,2:21,UFC 251: Usman vs. Masvidal,4221863/amanda-ribas,3034823/paige-vanzant,0/0,1/1,2/3,4.0,6.0,3.0,5.0,0.6667000000000001,0.0,0.0,1.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1/2,1/1,1/1,13.0,15.0,6.0,7.0,0.8667,0.0,0.8,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
False,2020-07-11,jessica andrade,rose namajunas,57%,43%,+160,-185,+170,-200,+169,-215,-,-,+160,-200,0.3720626631853786,Rose Namajunas,L,Decision - Split,3,5:00,UFC 251: Usman vs. Masvidal,3032973/rose-namajunas,3024395/jessica-andrade,22/52,27/126,15/16,79.0,213.0,71.0,205.0,0.3709,0.0,0.46,0.23,0.94,3.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,52.0,27.0,126.0,15.0,16.0,9/14,61/204,7/7,82.0,235.0,82.0,235.0,0.3489,0.0,0.63,0.3,1.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,61.0,204.0,7.0,7.0
False,2020-07-11,jose aldo,petr yan,55%,45%,+195,-230,+200,-250,+200,-250,-,-,+175,-225,0.32721864154685176,Petr Yan,L,KO/TKO,5,3:24,UFC 251: Usman vs. Masvidal,4293517/petr-yan,2447641/jose-aldo,27/37,37/96,17/21,83.0,157.0,83.0,157.0,0.5287,0.0,0.72,0.39,0.81,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,37.0,37.0,96.0,17.0,21.0,24/32,66/160,9/9,258.0,376.0,194.0,309.0,0.6862,1.0,0.8,0.59,1.0,2.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,9.0,9.0,77.0,88.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,32.0,66.0,160.0,9.0,9.0
False,2020-07-11,max holloway,alexander volkanovski,59%,41%,+174,-204,+163,-188,+170,-210,-,-,+175,-225,0.3522758876425327,Alexander Volkanovski,L,Decision - Split,5,5:00,UFC 251: Usman vs. Masvidal,3949584/alexander-volkanovski,2614933/max-holloway,21/40,43/163,31/55,111.0,277.0,102.0,268.0,0.4007,0.0,0.59,0.26,0.56,6.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,40.0,43.0,163.0,31.0,55.0,6/9,63/155,67/101,139.0,275.0,137.0,272.0,0.5055,0.0,0.6,0.4,0.66,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,63.0,155.0,67.0,101.0
False,2020-07-11,jorge masvidal,kamaru usman,50%,50%,+260,-310,+200,-250,+230,-286,-,-,+180,-235,0.26867627785058973,Kamaru Usman,L,Decision - Unanimous,5,5:00,UFC 251: Usman vs. Masvidal,3088812/kamaru-usman,2500857/jorge-masvidal,8/17,16/56,14/17,88.0,157.0,66.0,125.0,0.5605,0.0,0.74,0.33,0.82,21.0,22.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,16.0,56.0,14.0,17.0,20/22,21/63,1/1,263.0,341.0,94.0,151.0,0.7713,0.0,0.92,0.45,1.0,28.0,30.0,10.0,18.0,1.0,1.0,0.0,0.0,5.0,16.0,0.0,0.31,1.0,1.0,12.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,20.0,22.0,21.0,63.0,1.0,1.0
False,2020-07-15,aaron phillips,jack shore,100%,0%,+425,-600,+600,-1000,+500,-770,-,-,+475,-699,0.18181818181818185,Jack Shore,L,Submission,2,2:29,UFC Fight Night: Kattar vs. Ige,4319793/jack-shore,3098802/aaron-phillips,4/5,1/9,0/0,7.0,16.0,6.0,15.0,0.4375,0.0,0.83,0.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,9.0,0.0,0.0,2/3,1/5,4/6,42.0,59.0,29.0,45.0,0.7119,0.0,0.83,0.59,0.71,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.125,3.0,8.0,1.0,0.38,0.0,0.0,16.0,25.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,4.0,6.0
False,2020-07-15,liana jojua,diana belbita,41%,59%,+140,-160,+180,-220,+168,-215,-,-,+175,-222,0.40372670807453415,Diana Belbita,W,Submission,1,2:43,UFC Fight Night: Kattar vs. Ige,3977987/diana-belbita,4295833/liana-jojua,0/0,1/2,0/0,3.0,4.0,2.0,3.0,0.75,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0/0,3/5,0/0,6.0,11.0,5.0,9.0,0.5455,0.0,0.67,0.5,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
False,2020-07-15,chris fishgold,jared gordon,51%,49%,+110,-130,+138,-163,+125,-155,-,-,+120,-150,0.4572564612326044,Jared Gordon,L,Decision - Unanimous,3,5:00,UFC Fight Night: Kattar vs. Ige,3894823/jared-gordon,3956305/chris-fishgold,2/3,12/47,2/2,27.0,65.0,20.0,58.0,0.4154,0.0,0.71,0.26,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,12.0,47.0,2.0,2.0,2/4,14/28,3/3,241.0,282.0,44.0,69.0,0.8545999999999999,0.0,0.75,0.6,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.5,2.0,2.0,21.0,29.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,14.0,28.0,3.0,3.0
False,2020-07-15,andreas michailidis,modestas bukauskas,47%,53%,+225,-265,+125,-150,+117,-143,-,-,+130,-167,0.2976554536187564,Modestas Bukauskas,L,KO/TKO,1,5:00,UFC Fight Night: Kattar vs. Ige,4279621/modestas-bukauskas,3171474/andreas-michailidis,7/11,8/25,8/9,23.0,46.0,23.0,46.0,0.5,0.0,0.64,0.31,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,8.0,25.0,8.0,9.0,4/6,4/33,3/3,18.0,49.0,18.0,49.0,0.36729999999999996,0.0,0.67,0.28,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,33.0,3.0,3.0
False,2020-07-15,lerone murphy,ricardo ramos,57%,43%,+153,-178,+150,-175,+130,-162,-,-,+130,-160,0.38168987011560535,Ricardo Ramos,W,KO/TKO,1,4:18,UFC Fight Night: Kattar vs. Ige,3571515/ricardo-ramos,4576101/lerone-murphy,0/0,0/9,3/3,24.0,42.0,22.0,40.0,0.5714,0.0,1.0,0.44,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,3.0,3.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,1/3,0/13,6/9,10.0,29.0,10.0,29.0,0.3448,0.0,0.33,0.18,0.67,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,13.0,6.0,9.0
False,2020-07-15,john phillips,khamzat chimaev,54%,46%,+240,-280,+400,-550,+360,-500,-,-,+275,-400,0.2852852852852853,Khamzat Chimaev,L,Submission,2,1:12,UFC Fight Night: Kattar vs. Ige,4684751/khamzat-chimaev,2558045/john-phillips,0/0,1/2,0/0,2.0,3.0,1.0,2.0,0.6667000000000001,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1/1,0/0,0/0,124.0,140.0,43.0,52.0,0.8856999999999999,0.0,1.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,49.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
False,2020-07-15,mounir lazzez,abdul razak alhassan,57%,43%,+210,-250,+275,-350,+250,-335,-,-,+265,-350,0.31111111111111106,Abdul Razak Alhassan,W,Decision - Unanimous,3,5:00,UFC Fight Night: Kattar vs. Ige,3926500/abdul-razak-alhassan,4683892/mounir-lazzez,20/30,36/98,22/23,114.0,194.0,98.0,177.0,0.5876,0.0,0.69,0.43,0.96,2.0,3.0,12.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,20.0,30.0,36.0,98.0,22.0,23.0,5/5,44/95,12/19,70.0,136.0,67.0,133.0,0.5146999999999999,0.0,1.0,0.45,0.63,1.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,44.0,95.0,12.0,19.0
False,2020-07-15,taila santos,molly mccann,51%,49%,-110,-110,+170,-200,+141,-177,-,-,+140,-182,0.5,Molly McCann,W,Decision - Unanimous,3,5:00,UFC Fight Night: Kattar vs. Ige,4200455/molly-mccann,3170347/taila-santos,13/28,11/70,10/15,75.0,164.0,57.0,143.0,0.4573,0.0,0.58,0.27,0.71,8.0,8.0,3.0,4.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,0.71,0.0,0.0,10.0,16.0,1.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,13.0,28.0,11.0,70.0,10.0,15.0,12/14,21/72,10/10,67.0,125.0,48.0,106.0,0.536,0.0,0.76,0.32,1.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,21.0,72.0,10.0,10.0
False,2020-07-15,jimmie rivera,cody stamann,47%,53%,-135,+115,-110,-110,-118,-106,-,-,-,-,0.552594002855783,Cody Stamann,W,Decision - Unanimous,3,5:00,UFC Fight Night: Kattar vs. Ige,4046059/cody-stamann,3003458/jimmie-rivera,7/10,10/35,15/23,90.0,134.0,48.0,89.0,0.6716,0.0,0.81,0.36,0.66,6.0,6.0,5.0,7.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.67,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,10.0,35.0,15.0,23.0,2/5,11/50,5/6,62.0,108.0,26.0,72.0,0.5740999999999999,0.0,0.73,0.24,0.83,6.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,50.0,5.0,6.0
