Date,Opponent,Event,FighterResult,TSL,TSA,SSL,SSA,TSL-TSA,KD,%BODY,%HEAD,%LEG,OpponentID,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC,SGBL,SGBA,SGHL,SGHA,SGLL,SGLA,AD,ADTB,ADHG,ADTM,ADTS,SM,FighterID,SDBL,SDBA,SDHL,SDHA,SDLL,SDLA,Name,Time,Decision,Rnd,stats_missing,FighterName,OpponentName,fighter_is_A,FighterNameClean,OpponentNameClean,FighterOpen,OpponentOpen,FighterCloseLeft,FighterCloseRight,OpponentCloseLeft,OpponentCloseRight
2020-09-26,Khadis Ibragimov,UFC 253,W,19.0,26.0,16.0,22.0,0.7308,0.0,0.86,0.58,1.0,4299562/khadis-ibragimov,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,4205213/danilo-marques,5.0,5.0,7.0,12.0,3.0,3.0,danilo marques,5:00,Decision - Unanimous,3,False,danilo marques,khadis ibragimov,False,danilo marques,khadis ibragimov,205.0,-240.0,162.0,175.0,-210.0,-189.0
2020-09-26,Kai Kara-France,UFC 253,W,51.0,85.0,39.0,71.0,0.6,2.0,0.78,0.48,0.83,4243885/kai-kara-france,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4239928/brandon-royval,6.0,8.0,23.0,50.0,5.0,6.0,brandon royval,0:48,Submission,2,False,brandon royval,kai kara-france,False,brandon royval,kai karafrance,160.0,-185.0,170.0,170.0,-200.0,-200.0
2020-09-26,Aleksa Camur,UFC 253,W,58.0,77.0,38.0,54.0,0.7532,0.0,0.5,0.72,0.75,4426299/aleksa-camur,2.0,2.0,7.0,7.0,0.0,0.0,1.0,0.4,4.0,5.0,2.0,0.8,0.0,0.0,19.0,21.0,0.0,0.0,9.0,3.0,2.0,1.0,3.0,1.0,4255766/william-knight,1.0,4.0,3.0,12.0,6.0,8.0,william knight,5:00,Decision - Unanimous,3,False,william knight,aleksa camur,False,william knight,aleksa camur,110.0,-130.0,120.0,125.0,-175.0,-140.0
2020-09-26,Brad Riddell,UFC 253,L,70.0,133.0,54.0,112.0,0.5263,0.0,0.83,0.38,1.0,4575873/brad-riddell,0.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,3.0,9.0,0.0,0.33,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4420801/alex-da-silva,10.0,12.0,32.0,86.0,7.0,7.0,alex da silva,5:00,Decision - Unanimous,3,False,alex da silva,brad riddell,False,alex da silva,brad riddell,205.0,-240.0,240.0,289.0,-365.0,-310.0
2020-10-03,Court McGee,UFC Fight Night,W,88.0,230.0,88.0,230.0,0.3826,1.0,0.5,0.29,0.91,2504639/court-mcgee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335243/carlos-condit,17.0,34.0,49.0,171.0,21.0,23.0,carlos condit,5:00,Decision - Unanimous,3,False,carlos condit,court mcgee,False,carlos condit,court mcgee,-140.0,120.0,108.0,110.0,-139.0,-128.0
2020-10-03,Julianna Peña,UFC Fight Night,W,57.0,119.0,37.0,91.0,0.479,0.0,1.0,0.37,0.0,2951361/julianna-pena,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2552777/germaine-de-randamie,2.0,2.0,30.0,82.0,0.0,0.0,germaine de randamie,3:25,Submission,3,False,germaine de randamie,julianna peña,False,germaine de randamie,julianna pena,-185.0,160.0,-189.0,-160.0,140.0,162.0
2020-10-03,Germaine de Randamie,UFC Fight Night,L,58.0,125.0,27.0,91.0,0.4639999999999999,0.0,0.7,0.24,0.5,2552777/germaine-de-randamie,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.5,5.0,5.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2951361/julianna-peña,0.0,3.0,17.0,70.0,1.0,2.0,julianna peña,3:25,Submission,3,False,julianna peña,germaine de randamie,True,julianna pena,germaine de randamie,160.0,-185.0,140.0,162.0,-189.0,-160.0
2020-10-03,Irene Aldana,UFC Fight Night,W,187.0,342.0,154.0,301.0,0.5468,0.0,0.82,0.38,0.9,3136286/irene-aldana,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.36,2.0,3.0,7.0,21.0,4.0,4.0,7.0,0.0,4.0,1.0,2.0,0.0,3028404/holly-holm,54.0,65.0,73.0,192.0,13.0,15.0,holly holm,5:00,Decision - Unanimous,5,False,holly holm,irene aldana,False,holly holm,irene aldana,-110.0,-110.0,-139.0,-125.0,105.0,110.0
2020-10-03,Loma Lookboonmee,UFC Fight Night,L,39.0,75.0,26.0,61.0,0.52,0.0,0.5,0.43,0.25,4292347/loma-lookboonmee,4.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3136288/jinh-yu-frey,0.0,4.0,12.0,39.0,1.0,4.0,jinh yu frey,5:00,Decision - Unanimous,3,False,jinh yu frey,loma lookboonmee,False,jinh yu frey,loma lookboonmee,-120.0,-120.0,110.0,120.0,-140.0,-138.0
2020-10-03,Casey Kenney,UFC Fight Night,L,46.0,171.0,46.0,171.0,0.2689999999999999,0.0,0.55,0.19,0.82,4030197/casey-kenney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154389/alateng-heili,11.0,20.0,26.0,140.0,9.0,11.0,alateng heili,5:00,Decision - Unanimous,3,False,alateng heili,casey kenney,False,heili alateng,casey kenney,185.0,-220.0,300.0,330.0,-400.0,-370.0
2020-10-03,Kyler Phillips,UFC Fight Night,L,20.0,43.0,11.0,30.0,0.4650999999999999,0.0,0.75,0.2,0.5,4237015/kyler-phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991050/cameron-else,5.0,6.0,4.0,20.0,1.0,2.0,cameron else,0:44,KO/TKO,2,False,cameron else,kyler phillips,False,cameron else,kyler phillips,235.0,-275.0,310.0,350.0,-455.0,-370.0
2020-10-03,Luigi Vendramini,UFC Fight Night,L,2.0,10.0,2.0,10.0,0.2,0.0,0.0,0.12,1.0,4391266/luigi-vendramini,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021651/jessin-ayari,0.0,1.0,1.0,7.0,1.0,1.0,jessin ayari,1:12,KO/TKO,1,False,jessin ayari,luigi vendramini,False,jessin ayari,luigi vendramini,135.0,-175.0,-111.0,100.0,-120.0,-111.0
2020-10-03,Dusko Todorovic,UFC Fight Night,L,21.0,49.0,13.0,41.0,0.4286,0.0,0.55,0.18,1.0,4421517/dusko-todorovic,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029284/dequan-townsend,4.0,9.0,4.0,27.0,2.0,2.0,dequan townsend,3:15,KO/TKO,2,False,dequan townsend,dusko todorovic,False,dequan townsend,dusko todorovic,225.0,-305.0,300.0,345.0,-430.0,-400.0
2020-10-03,Nassourdine Imavov,UFC Fight Night,L,62.0,137.0,30.0,98.0,0.4526,0.0,0.44,0.28,1.0,4690539/nassourdine-imavov,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040956/jordan-williams,4.0,9.0,18.0,78.0,1.0,1.0,jordan williams,5:00,Decision - Unanimous,3,False,jordan williams,nassourdine imavov,False,jordan williams,nassourdine imavov,-215.0,165.0,110.0,120.0,-140.0,-135.0
2020-10-03,Yorgan De Castro,UFC Fight Night,W,88.0,187.0,78.0,177.0,0.4706,0.0,0.74,0.31,0.92,4423213/yorgan-de-castro,8.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4257695/carlos-felipe,20.0,30.0,34.0,119.0,11.0,12.0,carlos felipe,5:00,Decision - Unanimous,3,False,carlos felipe,yorgan de castro,False,carlos felipe,yorgan de castro,230.0,-270.0,190.0,225.0,-278.0,-225.0
2020-10-03,Josh Culibao,UFC Fight Night,D,68.0,126.0,44.0,101.0,0.5397,0.0,0.53,0.27,0.9,4616087/josh-culibao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,18.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,4421978/charles-jourdain,8.0,17.0,9.0,45.0,17.0,19.0,charles jourdain,5:00,Draw,3,False,charles jourdain,josh culibao,False,charles jourdain,josh culibao,-300.0,250.0,-525.0,-450.0,350.0,410.0
2020-10-10,Marcin Tybura,UFC Fight Night,L,95.0,287.0,89.0,276.0,0.331,0.0,0.84,0.26,1.0,3093559/marcin-tybura,3.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473720/ben-rothwell,13.0,15.0,55.0,235.0,10.0,10.0,ben rothwell,5:00,Decision - Unanimous,3,False,ben rothwell,marcin tybura,False,ben rothwell,marcin tybura,-105.0,-115.0,-152.0,-138.0,118.0,125.0
2020-10-10,Makwan Amirkhani,UFC Fight Night,W,34.0,77.0,32.0,74.0,0.4416,2.0,0.78,0.19,0.67,3162105/makwan-amirkhani,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2526299/edson-barboza,18.0,23.0,7.0,37.0,6.0,9.0,edson barboza,5:00,Decision - Unanimous,3,False,edson barboza,makwan amirkhani,False,edson barboza,makwan amirkhani,-180.0,155.0,-278.0,-255.0,215.0,225.0
2020-10-10,Cory Sandhagen,UFC Fight Night,L,14.0,50.0,14.0,50.0,0.28,0.0,0.2,0.26,0.5,4294504/cory-sandhagen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2553310/marlon-moraes,1.0,5.0,10.0,39.0,3.0,6.0,marlon moraes,1:03,KO/TKO,2,False,marlon moraes,cory sandhagen,False,marlon moraes,cory sandhagen,-135.0,115.0,110.0,125.0,-152.0,-130.0
2020-10-10,Ali AlQaisi,UFC Fight Night,W,61.0,109.0,23.0,62.0,0.5596,0.0,0.56,0.26,0.7,4687002/ali-alqaisi,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,3112000/tony-kelley,4.0,7.0,10.0,41.0,7.0,10.0,tony kelley,5:00,Decision - Unanimous,3,False,tony kelley,ali alqaisi,False,tony kelley,ali alqaisi,110.0,-130.0,-172.0,-157.0,137.0,142.0
2020-10-10,KB Bhullar,UFC Fight Night,W,18.0,28.0,17.0,27.0,0.6429,1.0,1.0,0.6,1.0,4689219/kb-bhullar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140871/tom-breese,0.0,0.0,9.0,17.0,2.0,2.0,tom breese,1:42,KO/TKO,1,False,tom breese,kb bhullar,False,tom breese,kb bhullar,-215.0,165.0,-227.0,-210.0,175.0,187.0
2020-10-10,Markus Perez,UFC Fight Night,W,26.0,58.0,26.0,58.0,0.4483,1.0,0.8,0.25,0.6,4246212/markus-perez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166126/dricus-du-plessis,4.0,5.0,4.0,24.0,15.0,25.0,dricus du plessis,3:22,KO/TKO,1,False,dricus du plessis,markus perez,False,dricus du plessis,markus perez,-195.0,155.0,-213.0,-203.0,173.0,175.0
2020-10-10,Tagir Ulanbekov,UFC Fight Night,L,59.0,134.0,47.0,114.0,0.4403,0.0,0.83,0.25,0.81,4294924/tagir-ulanbekov,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3895544/bruno-silva,5.0,6.0,18.0,77.0,17.0,21.0,bruno silva,5:00,Decision - Unanimous,3,False,bruno silva,tagir ulanbekov,False,bruno silva,tagir ulanbekov,355.0,-455.0,350.0,415.0,-525.0,-455.0
2020-10-10,Omar Morales,UFC Fight Night,W,69.0,163.0,65.0,157.0,0.4233,1.0,0.86,0.27,0.75,4372245/omar-morales,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957071/giga-chikadze,20.0,23.0,25.0,99.0,9.0,12.0,giga chikadze,5:00,Decision - Unanimous,3,False,giga chikadze,omar morales,False,giga chikadze,omar morales,115.0,-135.0,150.0,162.0,-189.0,-175.0
2020-10-10,Alan Baudot,UFC Fight Night,W,17.0,26.0,16.0,25.0,0.6537999999999999,0.0,0.0,0.62,1.0,4422319/alan-baudot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4010976/tom-aspinall,0.0,0.0,3.0,9.0,1.0,1.0,tom aspinall,1:35,KO/TKO,1,False,tom aspinall,alan baudot,False,tom aspinall,alan baudot,-350.0,250.0,-714.0,-600.0,450.0,500.0
2020-10-10,Impa Kasanganay,UFC Fight Night,W,29.0,95.0,29.0,94.0,0.3053,1.0,0.5,0.24,1.0,4573208/impa-kasanganay,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024714/joaquin-buckley,4.0,8.0,17.0,76.0,4.0,4.0,joaquin buckley,2:03,KO/TKO,2,False,joaquin buckley,impa kasanganay,False,joaquin buckley,impa kasanganay,185.0,-245.0,217.0,225.0,-278.0,-257.0
2020-10-10,Tracy Cortez,UFC Fight Night,L,27.0,70.0,10.0,32.0,0.3857,0.0,0.0,0.25,0.67,4243624/tracy-cortez,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065597/stephanie-egger,0.0,2.0,4.0,21.0,4.0,6.0,stephanie egger,5:00,Decision - Unanimous,3,False,stephanie egger,tracy cortez,False,stephanie egger,tracy cortez,225.0,-305.0,127.0,140.0,-172.0,-147.0
2020-10-10,Rodrigo Nascimento,UFC Fight Night,W,13.0,21.0,13.0,21.0,0.619,2.0,0.0,0.62,0.0,4426192/rodrigo-nascimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4341598/chris-daukaus,0.0,0.0,6.0,11.0,0.0,0.0,chris daukaus,0:45,KO/TKO,1,False,chris daukaus,rodrigo nascimento,False,chris daukaus,rodrigo nascimento,260.0,-310.0,195.0,200.0,-250.0,-233.0
2020-10-10,Youssef Zalal,UFC Fight Night,W,30.0,62.0,13.0,33.0,0.4839,0.0,0.6,0.3,0.0,4351319/youssef-zalal,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.56,0.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,4.0,2.0,3.0,5.0,4350812/ilia-topuria,6.0,10.0,6.0,20.0,0.0,0.0,ilia topuria,5:00,Decision - Unanimous,3,False,ilia topuria,youssef zalal,False,ilia topuria,youssef zalal,190.0,-270.0,110.0,135.0,-155.0,-139.0
2020-10-17,Claudio Silva,UFC Fight Night,W,96.0,162.0,94.0,159.0,0.5926,0.0,0.86,0.54,1.0,3085303/claudio-silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486970/james-krause,18.0,21.0,73.0,135.0,3.0,3.0,james krause,5:00,Decision - Unanimous,3,False,james krause,claudio silva,False,james krause,claudio silva,-115.0,-105.0,-155.0,-120.0,100.0,135.0
2020-10-17,Brian Ortega,UFC Fight Night,L,64.0,166.0,62.0,163.0,0.3854999999999999,0.0,0.67,0.28,0.87,3045737/brian-ortega,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501685/chan-sung-jung,14.0,21.0,35.0,126.0,13.0,15.0,chan sung jung,5:00,Decision - Unanimous,5,False,chan sung jung,brian ortega,False,chan sung jung,brian ortega,-210.0,180.0,-200.0,-185.0,160.0,170.0
2020-10-17,Junyong Park,UFC Fight Night,L,13.0,25.0,5.0,14.0,0.52,0.0,1.0,0.1,1.0,4275043/junyong-park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558045/john-phillips,2.0,2.0,1.0,10.0,2.0,2.0,john phillips,5:00,Decision - Unanimous,3,False,john phillips,junyong park,False,john phillips,jun yong park,185.0,-220.0,225.0,245.0,-290.0,-265.0
2020-10-17,Gadzhimurad Antigulov,UFC Fight Night,W,66.0,126.0,34.0,76.0,0.5238,0.0,0.86,0.33,1.0,2971118/gadzhimurad-antigulov,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,25.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2558492/maxim-grishin,5.0,6.0,9.0,31.0,8.0,8.0,maxim grishin,4:58,KO/TKO,2,False,maxim grishin,gadzhimurad antigulov,False,maxim grishin,gadzhimurad antigulov,-200.0,170.0,-357.0,-300.0,250.0,285.0
2020-10-17,Katlyn Chookagian,UFC Fight Night,W,62.0,79.0,28.0,43.0,0.7848,1.0,0.92,0.46,0.86,4026490/katlyn-chookagian,5.0,5.0,3.0,4.0,0.0,0.0,0.0,0.333,2.0,3.0,1.0,0.67,0.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3024395/jessica-andrade,6.0,7.0,4.0,16.0,4.0,5.0,jessica andrade,4:55,KO/TKO,1,False,jessica andrade,katlyn chookagian,False,jessica andrade,katlyn chookagian,-190.0,165.0,-175.0,-151.0,131.0,155.0
2020-10-17,Said Nurmagomedov,UFC Fight Night,L,3.0,7.0,3.0,7.0,0.4286,0.0,0.0,0.2,1.0,3903378/said-nurmagomedov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039672/mark-striegl,0.0,0.0,1.0,5.0,2.0,2.0,mark striegl,0:51,KO/TKO,1,False,mark striegl,said nurmagomedov,False,mark striegl,said nurmagomedov,300.0,-365.0,300.0,330.0,-400.0,-380.0
2020-10-17,Guram Kutateladze,UFC Fight Night,L,69.0,151.0,52.0,126.0,0.457,0.0,0.6,0.38,1.0,4226626/guram-kutateladze,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.31,1.0,1.0,10.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3068125/mateusz-gamrot,3.0,7.0,30.0,92.0,4.0,4.0,mateusz gamrot,5:00,Decision - Split,3,False,mateusz gamrot,guram kutateladze,False,mateusz gamrot,guram kutateladze,-305.0,225.0,-303.0,-270.0,230.0,250.0
2020-10-17,Jonathan Martinez,UFC Fight Night,L,64.0,171.0,64.0,171.0,0.3743,0.0,0.59,0.26,0.93,3928690/jonathan-martinez,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071362/thomas-almeida,11.0,23.0,31.0,125.0,14.0,15.0,thomas almeida,5:00,Decision - Unanimous,3,False,thomas almeida,jonathan martinez,False,thomas almeida,jonathan martinez,-190.0,165.0,-150.0,-120.0,-110.0,123.0
2020-10-17,Fares Ziam,UFC Fight Night,L,29.0,84.0,20.0,72.0,0.3452,0.0,0.25,0.14,0.85,4083018/fares-ziam,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,4064883/jamie-mullarkey,2.0,8.0,5.0,44.0,11.0,13.0,jamie mullarkey,5:00,Decision - Unanimous,3,False,jamie mullarkey,fares ziam,False,jamie mullarkey,fares ziam,200.0,-235.0,-142.0,-125.0,100.0,122.0
2020-10-17,Gillian Robertson,UFC Fight Night,L,39.0,61.0,22.0,43.0,0.6393,0.0,1.0,0.34,1.0,4089026/gillian-robertson,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064994/poliana-botelho,5.0,5.0,7.0,27.0,3.0,3.0,poliana botelho,5:00,Decision - Unanimous,3,False,poliana botelho,gillian robertson,False,poliana botelho,gillian robertson,200.0,-235.0,178.0,210.0,-250.0,-208.0
2020-10-17,Jimmy Crute,UFC Fight Night,L,7.0,17.0,7.0,17.0,0.4118,0.0,0.67,0.18,1.0,4354420/jimmy-crute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279621/modestas-bukauskas,2.0,3.0,2.0,11.0,3.0,3.0,modestas bukauskas,2:01,KO/TKO,1,False,modestas bukauskas,jimmy crute,False,modestas bukauskas,jimmy crute,155.0,-180.0,215.0,255.0,-305.0,-255.0
2020-10-24,Tai Tuivasa,UFC 254,L,13.0,19.0,13.0,19.0,0.6842,0.0,0.5,0.67,1.0,3722422/tai-tuivasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335727/stefan-struve,4.0,8.0,4.0,6.0,5.0,5.0,stefan struve,4:59,KO/TKO,1,False,stefan struve,tai tuivasa,False,stefan struve,tai tuivasa,-115.0,-105.0,125.0,140.0,-160.0,-152.0
2020-10-24,Justin Gaethje,UFC 254,W,26.0,80.0,26.0,80.0,0.325,0.0,1.0,0.25,1.0,3022345/justin-gaethje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2611557/khabib-nurmagomedov,6.0,6.0,18.0,72.0,1.0,1.0,khabib nurmagomedov,1:34,Submission,2,False,khabib nurmagomedov,justin gaethje,False,khabib nurmagomedov,justin gaethje,-350.0,285.0,-303.0,-264.0,200.0,240.0
2020-10-24,Joel Alvarez,UFC 254,L,15.0,16.0,1.0,1.0,0.9375,0.0,0.0,0.0,1.0,4411888/joel-alvarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950951/alexander-yakovlev,0.0,0.0,0.0,0.0,1.0,1.0,alexander yakovlev,3:00,Submission,1,False,alexander yakovlev,joel alvarez,False,alexander yakovlev,joel alvarez,205.0,-285.0,150.0,160.0,-185.0,-175.0
2020-10-24,Walt Harris,UFC 254,W,45.0,73.0,45.0,73.0,0.6164000000000001,0.0,1.0,0.54,0.67,3023815/walt-harris,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993650/alexander-volkov,10.0,10.0,30.0,56.0,2.0,3.0,alexander volkov,1:15,KO/TKO,2,False,alexander volkov,walt harris,False,alexander volkov,walt harris,-160.0,140.0,-189.0,-180.0,155.0,162.0
2020-10-24,Jared Cannonier,UFC 254,W,75.0,158.0,69.0,151.0,0.4747,1.0,0.62,0.43,1.0,3154860/jared-cannonier,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,3009717/robert-whittaker,5.0,8.0,52.0,124.0,5.0,5.0,robert whittaker,5:00,Decision - Unanimous,3,False,robert whittaker,jared cannonier,False,robert whittaker,jared cannonier,125.0,-145.0,100.0,101.0,-125.0,-120.0
2020-10-24,Liliya Shakirova,UFC 254,W,32.0,96.0,22.0,85.0,0.3333,0.0,0.86,0.2,0.0,4698871/liliya-shakirova,3.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3075001/lauren-murphy,3.0,3.0,9.0,69.0,0.0,0.0,lauren murphy,3:31,Submission,2,False,lauren murphy,liliya shakirova,False,lauren murphy,liliya shakirova,-350.0,250.0,-250.0,-227.0,192.0,200.0
2020-10-24,Shavkat Rakhmonov,UFC 254,L,16.0,26.0,9.0,18.0,0.6154,0.0,0.6,0.33,0.75,4020699/shavkat-rakhmonov,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417396/alex-oliveira,0.0,1.0,2.0,8.0,2.0,3.0,alex oliveira,4:40,Submission,1,False,alex oliveira,shavkat rakhmonov,False,alex oliveira,shavkat rakhmonov,-150.0,130.0,110.0,120.0,-140.0,-139.0
