"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"724","NBA_Washington_Utah_20110117",20110117,"Washington","Utah",108,101,47.5,-109.111111111111,-108.444444444444,171.888888888889,-201.111111111111
"725","NBA_NewYork_Phoenix_20110117",20110117,"NewYork","Phoenix",121,129,23.3333333333333,-87.1111111111111,-109.333333333333,-265.444444444444,225.875
"726","NBA_Memphis_Chicago_20110117",20110117,"Memphis","Chicago",84,96,22.6666666666667,-109.111111111111,-108.444444444444,-202.111111111111,174
"727","NBA_Philadelphia_Charlotte_20110117",20110117,"Philadelphia","Charlotte",85,71,22.8333333333333,-109.777777777778,-85.5555555555556,-223.777777777778,188.75
"728","NBA_NewOrleans_Toronto_20110117",20110117,"NewOrleans","Toronto",85,81,23.1111111111111,-109.222222222222,-108.333333333333,-448.888888888889,356.25
"729","NBA_Houston_Milwaukee_20110117",20110117,"Houston","Milwaukee",93,84,22.7222222222222,-108.333333333333,-109.222222222222,-198.333333333333,170.666666666667
"730","NBA_LAClippers_Indiana_20110117",20110117,"LAClippers","Indiana",0,0,17.5,-109.777777777778,-85.6666666666667,-173.333333333333,154.777777777778
"731","NBA_Detroit_Dallas_20110117",20110117,"Detroit","Dallas",103,89,46.9444444444444,-108.888888888889,-108.666666666667,166.888888888889,-194.75
"732","NBA_GoldenState_Brooklyn_20110117",20110117,"GoldenState","Brooklyn",109,100,23.3888888888889,-107.777777777778,-109.777777777778,-333.666666666667,274
"733","NBA_Atlanta_Sacramento_20110117",20110117,"Atlanta","Sacramento",100,98,27.4375,-108.875,-108.555555555556,-555.625,417.888888888889
"734","NBA_Boston_Orlando_20110117",20110117,"Boston","Orlando",0,0,13.7222222222222,-110.444444444444,-85,-161.222222222222,142.777777777778
"735","NBA_Portland_Minnesota_20110117",20110117,"Portland","Minnesota",113,102,23.3888888888889,-108.666666666667,-108.888888888889,-340.888888888889,279.888888888889
"736","NBA_LALakers_OklahomaCity_20110117",20110117,"LALakers","OklahomaCity",101,94,12.7222222222222,-109.625,-108.222222222222,-205.555555555556,175.555555555556
"759","NBA_Miami_Atlanta_20110118",20110118,"Miami","Atlanta",79,90,22.5555555555556,-85.4444444444444,-110,-229.888888888889,194.111111111111
"760","NBA_Chicago_Charlotte_20110118",20110118,"Chicago","Charlotte",82,83,23.3888888888889,-86.3333333333333,-109,-387.375,307.666666666667
"783","NBA_Cleveland_Phoenix_20110119",20110119,"Cleveland","Phoenix",98,106,50.6666666666667,-109,-108.375,271.444444444444,-329.444444444444
"784","NBA_Brooklyn_Utah_20110119",20110119,"Brooklyn","Utah",103,95,19.2222222222222,-109.857142857143,-109.625,244,-290.777777777778
"785","NBA_Orlando_Philadelphia_20110119",20110119,"Orlando","Philadelphia",81,86,27.3125,-83.5,-110,-504.333333333333,385.222222222222
"786","NBA_Boston_Detroit_20110119",20110119,"Boston","Detroit",86,82,-5.77777777777778,-110.125,-73,-1129.16666666667,781.666666666667
"787","NBA_Milwaukee_Washington_20110119",20110119,"Milwaukee","Washington",100,87,23.3333333333333,-108.222222222222,-109.333333333333,-249.444444444444,213
"788","NBA_NewOrleans_Memphis_20110119",20110119,"NewOrleans","Memphis",0,0,15.7222222222222,-110,-83.5,-168.75,149.222222222222
"789","NBA_Houston_NewYork_20110119",20110119,"Houston","NewYork",0,0,4.22222222222222,-108.625,-109,-137.75,120
"790","NBA_SanAntonio_Toronto_20110119",20110119,"SanAntonio","Toronto",104,95,-2.85714285714286,-109.142857142857,-79.1428571428571,-1236,851
"791","NBA_Denver_OklahomaCity_20110119",20110119,"Denver","OklahomaCity",0,0,18.4285714285714,-79.2857142857143,-109.888888888889,-159.444444444444,141.111111111111
"792","NBA_Dallas_LALakers_20110119",20110119,"Dallas","LALakers",109,100,43.6111111111111,-109.555555555556,-85.7777777777778,135,-153.222222222222
"793","NBA_Sacramento_Portland_20110119",20110119,"Sacramento","Portland",75,83,23.25,-78.8571428571429,-110.222222222222,106.285714285714,-123.571428571429
"794","NBA_LAClippers_Minnesota_20110119",20110119,"LAClippers","Minnesota",0,0,14.6666666666667,-108.875,-108.555555555556,-283.888888888889,240.444444444444
"795","NBA_GoldenState_Indiana_20110119",20110119,"GoldenState","Indiana",110,108,22.6666666666667,-108.777777777778,-108.777777777778,-202.777777777778,173.888888888889
"842","NBA_Charlotte_Philadelphia_20110120",20110120,"Charlotte","Philadelphia",100,97,19.3333333333333,-108,-109.555555555556,-189.333333333333,165
"843","NBA_Chicago_Dallas_20110120",20110120,"Chicago","Dallas",82,77,13.5555555555556,-86.2222222222222,-109.222222222222,-157.222222222222,139
"844","NBA_Portland_LAClippers_20110120",20110120,"Portland","LAClippers",108,93,13.7222222222222,-108.555555555556,-109,-147.666666666667,129.444444444444
"899","NBA_Washington_Phoenix_20110121",20110121,"Washington","Phoenix",91,109,0.666666666666667,-39,-110.666666666667,-111,-65
"900","NBA_Orlando_Toronto_20110121",20110121,"Orlando","Toronto",112,72,-5.11111111111111,-109.333333333333,-108.222222222222,-1187.5,837.5
"901","NBA_Brooklyn_Detroit_20110121",20110121,"Brooklyn","Detroit",89,74,7,-109,-108.555555555556,-130.857142857143,112.875
"902","NBA_Boston_Utah_20110121",20110121,"Boston","Utah",110,86,23.2777777777778,-108.888888888889,-108.666666666667,-253.888888888889,217.333333333333
"903","NBA_Cleveland_Milwaukee_20110121",20110121,"Cleveland","Milwaukee",88,102,50.0555555555556,-108.888888888889,-108.666666666667,241.555555555556,-285
"904","NBA_Atlanta_NewOrleans_20110121",20110121,"Atlanta","NewOrleans",59,100,13.5,-107.888888888889,-109.666666666667,-170,151.555555555556
"905","NBA_Memphis_Houston_20110121",20110121,"Memphis","Houston",0,0,13.6666666666667,-109.444444444444,-108.111111111111,-165.666666666667,147.444444444444
"906","NBA_SanAntonio_NewYork_20110121",20110121,"SanAntonio","NewYork",101,92,17,-108.285714285714,-108.888888888889,-491.125,380.666666666667
"907","NBA_GoldenState_Sacramento_20110121",20110121,"GoldenState","Sacramento",112,90,23.2777777777778,-108.444444444444,-109.111111111111,-265.555555555556,228.333333333333
"908","NBA_Denver_LALakers_20110121",20110121,"Denver","LALakers",0,0,38.2,-110.5,-54,-105.6,-110.4
"920","NBA_Charlotte_Atlanta_20110122",20110122,"Charlotte","Atlanta",87,103,13.6666666666667,-109.555555555556,-108,-148.555555555556,130.444444444444
"921","NBA_Washington_Boston_20110122",20110122,"Washington","Boston",0,0,49.9444444444444,-108.777777777778,-109.875,240.333333333333,-283.888888888889
"922","NBA_Brooklyn_Dallas_20110122",20110122,"Brooklyn","Dallas",86,87,59.8571428571429,-110.571428571429,-85,176.875,-205.555555555556
"923","NBA_Philadelphia_Utah_20110122",20110122,"Philadelphia","Utah",96,85,6.88888888888889,-109.333333333333,-86,-130.625,112.75
"924","NBA_Detroit_Phoenix_20110122",20110122,"Detroit","Phoenix",75,74,29.3125,-107.857142857143,-110.666666666667,109.75,-127.625
"925","NBA_Miami_Toronto_20110122",20110122,"Miami","Toronto",120,103,6.4375,-81.875,-110,-814.142857142857,596.625
"926","NBA_Chicago_Cleveland_20110122",20110122,"Chicago","Cleveland",92,79,-4.07142857142857,-107.333333333333,-109.25,-2650,1512.5
"927","NBA_OklahomaCity_NewYork_20110122",20110122,"OklahomaCity","NewYork",101,98,23.3333333333333,-108.333333333333,-109.222222222222,-396.555555555556,318.555555555556
"928","NBA_NewOrleans_SanAntonio_20110122",20110122,"NewOrleans","SanAntonio",96,72,31.7222222222222,-109.111111111111,-108.142857142857,106.571428571429,-124.125
"929","NBA_Milwaukee_Memphis_20110122",20110122,"Milwaukee","Memphis",81,94,4.16666666666667,-108.875,-109.625,-134.666666666667,116.555555555556
"930","NBA_Houston_Orlando_20110122",20110122,"Houston","Orlando",0,0,43.7222222222222,-86,-109.375,133.777777777778,-151.888888888889
"931","NBA_Portland_Indiana_20110122",20110122,"Portland","Indiana",97,92,14,-108.875,-109.833333333333,-232.333333333333,196.333333333333
"932","NBA_LAClippers_GoldenState_20110122",20110122,"LAClippers","GoldenState",113,109,23.5,-111.222222222222,-85.3333333333333,-393.333333333333,313.444444444444
"1046","NBA_Denver_Indiana_20110123",20110123,"Denver","Indiana",121,107,-5.05555555555556,-86,-110.5,-596,432.428571428571
"1065","NBA_Orlando_Detroit_20110124",20110124,"Orlando","Detroit",96,103,-5.05555555555556,-107.555555555556,-110,-1095.83333333333,757.5
"1066","NBA_Toronto_Memphis_20110124",20110124,"Toronto","Memphis",98,100,47.9444444444444,-109.222222222222,-108.333333333333,181.333333333333,-214.444444444444
"1067","NBA_Philadelphia_Phoenix_20110124",20110124,"Philadelphia","Phoenix",105,95,19.3888888888889,-108.777777777778,-108.777777777778,-180.75,159.777777777778
"1068","NBA_Brooklyn_Cleveland_20110124",20110124,"Brooklyn","Cleveland",103,101,23.3333333333333,-108.444444444444,-109.111111111111,-538.625,402.333333333333
"1069","NBA_NewYork_Washington_20110124",20110124,"NewYork","Washington",115,106,23.2777777777778,-108.222222222222,-109.333333333333,-348.333333333333,284.222222222222
"1070","NBA_Chicago_Milwaukee_20110124",20110124,"Chicago","Milwaukee",92,83,23.2222222222222,-108.222222222222,-109.333333333333,-318.333333333333,263.444444444444
"1071","NBA_NewOrleans_OklahomaCity_20110124",20110124,"NewOrleans","OklahomaCity",0,0,13.5555555555556,-85.5555555555556,-110,-164.111111111111,144
"1072","NBA_Minnesota_Houston_20110124",20110124,"Minnesota","Houston",125,129,43.5555555555556,-108.222222222222,-109.333333333333,131.111111111111,-149.222222222222
"1073","NBA_Portland_Sacramento_20110124",20110124,"Portland","Sacramento",81,96,23.3888888888889,-108.444444444444,-109.111111111111,-314.444444444444,262.875
"1074","NBA_GoldenState_SanAntonio_20110124",20110124,"GoldenState","SanAntonio",102,113,48.3888888888889,-85.7777777777778,-109.555555555556,179.888888888889,-211.111111111111
"1095","NBA_Boston_Cleveland_20110125",20110125,"Boston","Cleveland",112,95,-4.88888888888889,-109.333333333333,-86,-4650,2512.5
"1096","NBA_Dallas_LAClippers_20110125",20110125,"Dallas","LAClippers",112,105,23.2777777777778,-110,-85.4444444444444,-309.444444444444,257.777777777778
"1097","NBA_Sacramento_Charlotte_20110125",20110125,"Sacramento","Charlotte",89,94,0.5,-108.111111111111,-109.444444444444,-118,101.8
"1098","NBA_LALakers_Utah_20110125",20110125,"LALakers","Utah",120,91,23.3333333333333,-109,-108.555555555556,-407.777777777778,324.777777777778
"1117","NBA_Brooklyn_Memphis_20110126",20110126,"Brooklyn","Memphis",93,88,45.9444444444444,-108.555555555556,-108.375,149.222222222222,-167.666666666667
"1118","NBA_Toronto_Philadelphia_20110126",20110126,"Toronto","Philadelphia",94,107,44.1111111111111,-110.777777777778,-64.6,144.444444444444,-162.666666666667
"1119","NBA_Indiana_Orlando_20110126",20110126,"Indiana","Orlando",96,111,60.9285714285714,-108.142857142857,-109.111111111111,200.25,-236
"1120","NBA_Detroit_Denver_20110126",20110126,"Detroit","Denver",100,109,31.6666666666667,-108.555555555556,-108.875,106.625,-124.375
"1121","NBA_Minnesota_OklahomaCity_20110126",20110126,"Minnesota","OklahomaCity",93,99,48.6111111111111,-109.111111111111,-108.875,197.777777777778,-233.888888888889
"1122","NBA_Milwaukee_Atlanta_20110126",20110126,"Milwaukee","Atlanta",98,90,29.5625,-109.714285714286,-108.444444444444,107.875,-125.625
"1123","NBA_Houston_LAClippers_20110126",20110126,"Houston","LAClippers",96,83,20.7142857142857,-108.166666666667,-108.625,-416.777777777778,329
"1124","NBA_Phoenix_Charlotte_20110126",20110126,"Phoenix","Charlotte",107,114,23.2222222222222,-110.222222222222,-107.428571428571,-281.875,241.333333333333
"1125","NBA_Utah_SanAntonio_20110126",20110126,"Utah","SanAntonio",105,112,38.5714285714286,-111,-84.7777777777778,142.125,-160.222222222222
"1126","NBA_GoldenState_NewOrleans_20110126",20110126,"GoldenState","NewOrleans",103,112,31.7222222222222,-108.777777777778,-109.75,105,-122.625
"1172","NBA_Dallas_Houston_20110127",20110127,"Dallas","Houston",111,106,23.2777777777778,-108.888888888889,-108.666666666667,-283.222222222222,240.666666666667
"1173","NBA_Portland_Boston_20110127",20110127,"Portland","Boston",78,88,47.0555555555556,-109.111111111111,-108.444444444444,171.777777777778,-201.444444444444
"1214","NBA_Toronto_Milwaukee_20110128",20110128,"Toronto","Milwaukee",90,105,39.5,-110.111111111111,-82.125,118.333333333333,-135.333333333333
