"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"6250","NFL_NYJets_Miami_20111017",20111017,"NYJets","Miami",24,6,23.1111111111111,-113,-37.8888888888889,-378.555555555556,312
"6323","NFL_NYJets_SanDiego_20111023",20111023,"NYJets","SanDiego",27,21,20.4444444444444,-110,-83.5,-46.4285714285714,-115
"6324","NFL_Cleveland_Seattle_20111023",20111023,"Cleveland","Seattle",6,3,13.7222222222222,-124.444444444444,62.2222222222222,-188.75,165.555555555556
"6325","NFL_Detroit_Atlanta_20111023",20111023,"Detroit","Atlanta",16,23,19.3333333333333,-108.888888888889,-108.666666666667,-222.777777777778,189.111111111111
"6326","NFL_Carolina_Washington_20111023",20111023,"Carolina","Washington",33,20,4.44444444444444,-64.6666666666667,-64.1111111111111,-136.875,119
"6327","NFL_TampaBay_Chicago_20111023",20111023,"TampaBay","Chicago",18,24,34.1666666666667,-85.4444444444444,-109.888888888889,108.875,-126.5
"6328","NFL_Miami_Denver_20111023",20111023,"Miami","Denver",15,18,55.1,-109.4,-66.2,-53.875,-113.6
"6329","NFL_Tennessee_Houston_20111023",20111023,"Tennessee","Houston",7,41,8.77777777777778,-12.8888888888889,-94.7777777777778,-143.333333333333,124.111111111111
"6330","NFL_Arizona_Pittsburgh_20111023",20111023,"Arizona","Pittsburgh",20,32,46.3333333333333,-108.333333333333,-109.222222222222,184.777777777778,-217.222222222222
"6331","NFL_Oakland_KansasCity_20111023",20111023,"Oakland","KansasCity",0,28,13.7777777777778,-17,-89.5555555555556,-181.625,161.777777777778
"6332","NFL_Minnesota_GreenBay_20111023",20111023,"Minnesota","GreenBay",27,33,37.9444444444444,-82.2222222222222,-90.8888888888889,457,-598.111111111111
"6333","NFL_Dallas_LosAngeles_20111023",20111023,"Dallas","LosAngeles",34,7,-4.94444444444444,-86.2222222222222,-109.111111111111,-1031.25,728.75
"6334","NFL_NewOrleans_Indianapolis_20111023",20111023,"NewOrleans","Indianapolis",62,7,-5.11111111111111,-110.222222222222,-85.1111111111111,-1034.375,747.5
"6337","NFL_Jacksonville_Baltimore_20111024",20111024,"Jacksonville","Baltimore",12,7,37.8333333333333,-85.5555555555556,-87.5555555555556,443.555555555556,-567.222222222222
"6428","NFL_Carolina_Minnesota_20111030",20111030,"Carolina","Minnesota",21,24,13.5555555555556,-94.7777777777778,54.8888888888889,-175.888888888889,156.222222222222
"6429","NFL_Tennessee_Indianapolis_20111030",20111030,"Tennessee","Indianapolis",27,10,23.7222222222222,-85.5555555555556,-110,-376.555555555556,310.777777777778
"6430","NFL_Houston_Jacksonville_20111030",20111030,"Houston","Jacksonville",24,14,-5.11111111111111,-84.6666666666667,-110.777777777778,-471.111111111111,379.111111111111
"6431","NFL_LosAngeles_NewOrleans_20111030",20111030,"LosAngeles","NewOrleans",31,21,42.5,-109.111111111111,-86.2222222222222,684.875,-933.75
"6432","NFL_NYGiants_Miami_20111030",20111030,"NYGiants","Miami",20,17,4.44444444444444,-110.666666666667,-84.6666666666667,-518.888888888889,410.888888888889
"6433","NFL_Baltimore_Arizona_20111030",20111030,"Baltimore","Arizona",30,27,-5,-107.777777777778,-109.777777777778,-755.75,570.625
"6434","NFL_Denver_Detroit_20111030",20111030,"Denver","Detroit",10,45,43.8888888888889,10.1111111111111,-94.4444444444444,157.888888888889,-177.333333333333
"6435","NFL_Buffalo_Washington_20111030",20111030,"Buffalo","Washington",23,0,19,-108.333333333333,-109.222222222222,-207.222222222222,178.111111111111
"6436","NFL_Seattle_Cincinnati_20111030",20111030,"Seattle","Cincinnati",12,34,31.3888888888889,-85,-110.333333333333,103.75,-121.375
"6437","NFL_SanFrancisco_Cleveland_20111030",20111030,"SanFrancisco","Cleveland",20,10,23.3888888888889,-109.444444444444,-108.111111111111,-446.777777777778,362.555555555556
"6438","NFL_Pittsburgh_NewEngland_20111030",20111030,"Pittsburgh","NewEngland",25,17,43.5555555555556,79.1111111111111,-118.888888888889,153.555555555556,-173.222222222222
"6439","NFL_Philadelphia_Dallas_20111030",20111030,"Philadelphia","Dallas",34,7,13.6111111111111,-115.666666666667,31.4444444444444,-166.333333333333,147.888888888889
